ticker,date,residual,residual_zscore,side_implication,excluded_from_trading,reason
OFAL,2026-04-02,-0.20400980290381018,-3.951237535903845,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ONEG,2026-04-02,0.17883452313864026,3.269157013093854,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PDSB,2026-04-02,0.23159745117594727,4.264259022121635,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PLTK,2026-04-02,0.16754100034086247,3.0561626315628754,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PMN,2026-04-02,-0.15607856506623669,-3.047260580083025,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
PRFX,2026-04-02,0.1849342173865478,3.3841964589005045,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RCMT,2026-04-02,0.31282747892708973,5.79624685553737,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RDGT,2026-04-02,-0.19265858079581588,-3.737154952833419,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
RENX,2026-04-02,0.18563957738285766,3.3974994573413695,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SFWL,2026-04-02,0.16525362217284625,3.0130229747039947,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SIDU,2026-04-02,0.24008766748224925,4.424383405239793,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLGB,2026-04-02,0.36485881112317015,6.777551061477229,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLNG,2026-04-02,-0.22751671436660187,-4.394574850431246,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SLNO,2026-04-02,0.3369196412879404,6.250621926423402,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SMX,2026-04-02,0.45866198406869435,8.546666789574639,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
SVRN,2026-04-02,0.2581755126414163,4.765517829094054,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VRDN,2026-04-02,-0.2407996655676356,-4.645089594734683,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WBUY,2026-04-02,0.16481957250608337,3.00483685404162,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WW,2026-04-02,-0.17627686541998155,-3.4281979163647875,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
XWEL,2026-04-02,0.37118040964344323,6.896775593204182,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ADVB,2026-04-06,0.4860914222889813,8.682070902807578,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ALHC,2026-04-06,0.1660185397326382,3.0144721835344064,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BLIV,2026-04-06,-0.21667423251052653,-3.7619502628709216,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BMEA,2026-04-06,0.26144303109889677,4.704173981247613,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
